Ana Gomes sugere Maria de Belém para candidata a Presidente	ent1_supports_ent2		2016-01-28	https://arquivo.pt/wayback/20160128145822/http://zap.aeiou.pt/ana-gomes-sugere-maria-de-belem-para-candidata-presidente-56977	Ana Gomes	Maria de Belém	https://www.wikidata.org/wiki/Q2844986	https://www.wikidata.org/wiki/Q6761683
Ana Gomes defende-se no Twitter e acusa novamente Paulo Portas	ent1_opposes_ent2		2015-01-31	https://arquivo.pt/wayback/20150131012535/http://observador.pt/2015/01/30/ana-gomes-defende-se-no-twitter-e-acusa-novamente-paulo-portas/	Ana Gomes	Paulo Portas	https://www.wikidata.org/wiki/Q2844986	https://www.wikidata.org/wiki/Q58161
Eurodeputada Ana Gomes critica presença de Sócrates em evento institucional do PS	ent1_opposes_ent2		2016-09-23	https://arquivo.pt/wayback/20160923224447/http://observador.pt/2016/09/21/eurodeputada-ana-gomes-critica-presenca-de-socrates-em-evento-institucional-do-ps/	Ana Gomes	Sócrates	https://www.wikidata.org/wiki/Q2844986	https://www.wikidata.org/wiki/Q182367
André Ventura testemunha contra ex-ministro do PSD Miguel Macedo	ent1_opposes_ent2		2017-09-29	https://arquivo.pt/wayback/20170929180738/http://expresso.sapo.pt/politica/2017-09-29-Andre-Ventura-testemunha-contra-ex-ministro-do-PSD-Miguel-Macedo	André Ventura	Miguel Macedo	https://www.wikidata.org/wiki/Q69935603	https://www.wikidata.org/wiki/Q3131021
André Ventura acusa Rui Rio do “maior roubo de identidade na história do PSD” 	ent1_opposes_ent2		2018-09-26	https://arquivo.pt/wayback/20180926031311/https://jornaleconomico.sapo.pt/noticias/andre-ventura-acusa-rui-rio-do-maior-roubo-de-identidade-na-historia-do-psd-356106	André Ventura	Rui Rio	https://www.wikidata.org/wiki/Q69935603	https://www.wikidata.org/wiki/Q7378729
André Ventura diz que consegue recolher 2.500 assinaturas para destituir Rui Rio	ent1_opposes_ent2		2018-09-18	https://arquivo.pt/wayback/20180918172756/https://observador.pt/2018/09/18/andre-ventura-garante-que-consegue-recolher-2-500-assinaturas-para-destituir-rui-rio/amp/	André Ventura	Rui Rio	https://www.wikidata.org/wiki/Q69935603	https://www.wikidata.org/wiki/Q7378729
André Ventura lança movimento para afastar Rui Rio	ent1_opposes_ent2		2018-10-22	https://arquivo.pt/wayback/20181022023626/https://www.jn.pt/nacional/interior/autarca-do-psd-andre-ventura-lanca-movimento-para-destituir-rui-rio-9892983.html	André Ventura	Rui Rio	https://www.wikidata.org/wiki/Q69935603	https://www.wikidata.org/wiki/Q7378729
André Ventura lança movimento para destituir Rui Rio	ent1_opposes_ent2		2018-10-04	https://arquivo.pt/wayback/20181004031441/https://expresso.sapo.pt/politica/2018-09-22-Andre-Ventura-lanca-movimento-para-destituir-Rui-Rio	André Ventura	Rui Rio	https://www.wikidata.org/wiki/Q69935603	https://www.wikidata.org/wiki/Q7378729
André Ventura vai lançar movimento para destituir Rui Rio	ent1_opposes_ent2		2018-09-25	https://arquivo.pt/wayback/20180925235906/https://zap.aeiou.pt/ventura-lanca-movimento-destituir-rui-rio-219470	André Ventura	Rui Rio	https://www.wikidata.org/wiki/Q69935603	https://www.wikidata.org/wiki/Q7378729
André Ventura vai lançar movimento para destituir Rui Rio	ent1_opposes_ent2		2018-12-03	https://arquivo.pt/wayback/20181203133127/https://zap.aeiou.pt/ventura-lanca-movimento-destituir-rui-rio-219470	André Ventura	Rui Rio	https://www.wikidata.org/wiki/Q69935603	https://www.wikidata.org/wiki/Q7378729
Autarca do PSD André Ventura lança movimento para destituir Rui Rio	ent1_opposes_ent2		2019-05-23	https://arquivo.pt/wayback/20190523004416/https://www.dnoticias.pt/pais/autarca-do-psd-andre-ventura-lanca-movimento-para-destituir-rui-rio-JB3715931	André Ventura	Rui Rio	https://www.wikidata.org/wiki/Q69935603	https://www.wikidata.org/wiki/Q7378729
Ângelo Correia defende candidatura de Rui Rio a líder do PSD	ent1_supports_ent2		2016-02-23	https://arquivo.pt/wayback/20160223064810/http://observador.pt/2016/01/08/angelo-correia-defende-candidatura-rui-rio-lider-do-psd/	Ângelo Correia	Rui Rio	https://www.wikidata.org/wiki/Q8077028	https://www.wikidata.org/wiki/Q7378729
António Costa: Manter candidatura de André Ventura é uma "desonra"	ent1_opposes_ent2		2017-07-28	https://arquivo.pt/wayback/20170728043536/https://www.tsf.pt/politica/interior/antonio-costa-manter-candidatura-de-andre-ventura-e-uma-desonra-8647019.html	António Costa	André Ventura	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q69935603
António Costa vive no "país das maravilhas" acusa Assunção Cristas	ent2_opposes_ent1		2018-09-03	https://arquivo.pt/wayback/20180903185429/https://zap.aeiou.pt/costa-vive-pais-maravilhas-215909	António Costa	Assunção Cristas	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q439377
António Costa mantém confiança em Azeredo Lopes	ent1_supports_ent2		2018-10-04	https://arquivo.pt/wayback/20181004174049/https://sol.sapo.pt/artigo/628604/antonio-costa-mantem-confianca-em-azeredo-lopes	António Costa	Azeredo Lopes	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q21582227
António Costa: veto de Cavaco vai permitir 'corrigir um erro'	ent1_supports_ent2		2012-07-31	https://arquivo.pt/wayback/20120731030852/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=55201	António Costa	Cavaco	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q57398
António Costa: “Confio que temos em Emmanuel Macron um excelente parceiro”	ent1_supports_ent2		2018-11-12	https://arquivo.pt/wayback/20181112002148/https://jornaleconomico.sapo.pt/noticias/antonio-costa-confio-que-temos-em-emmanuel-macron-um-excelente-parceiro-155327	António Costa	Emmanuel Macron	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q3052772
António Costa apoia Francisco Assis	ent1_supports_ent2		2011-10-28	https://arquivo.pt/wayback/20111028021718/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=23426	António Costa	Francisco Assis	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q656518
António Costa nomeia Gabriela Canavilhas para a FLAD	ent1_supports_ent2		2018-12-27	https://arquivo.pt/wayback/20181227104352/https://expresso.pt/politica/2018-12-03-Antonio-Costa-nomeia-Gabriela-Canavilhas-para-a-FLAD	António Costa	Gabriela Canavilhas	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q10287923
António Costa celebra José Sócrates (e fragiliza a Justiça)	ent1_supports_ent2		2016-11-15	https://arquivo.pt/wayback/20161115225016/http://sol.sapo.pt/artigo/510029/antonio-costa-celebra-jose-socrates-e-fragiliza-a-justica-	António Costa	José Sócrates	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q182367
António Costa recebe apoio de Manuel Alegre em Coimbra	ent2_supports_ent1		2017-08-15	https://arquivo.pt/wayback/20170815004637/http://sicnoticias.sapo.pt/pais/2014-09-23-Antonio-Costa-recebe-apoio-de-Manuel-Alegre-em-Coimbra	António Costa	Manuel Alegre	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q737410
António Costa enviou mensagem de solidariedade a Mariano Rajoy	ent1_supports_ent2		2017-12-22	https://arquivo.pt/wayback/20171222115845/http://expresso.sapo.pt/politica/2017-08-17-Antonio-Costa-enviou-mensagem-de-solidariedade-a-Mariano-Rajoy	António Costa	Mariano Rajoy	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q10819
António Costa contradiz Mário Centeno sobre previsões económicas	ent1_opposes_ent2		2016-11-14	https://arquivo.pt/wayback/20161114125133/http://observador.pt/2016/06/29/antonio-costa-contradiz-mario-centeno-sobre-previsoes-economicas/	António Costa	Mário Centeno	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q21568721
António Costa lança duro ataque a Mário Lino	ent1_opposes_ent2		2013-11-14	https://arquivo.pt/wayback/20131114051822/http://www.tvi24.iol.pt/politica/antonio-costa-ps-mario-lino-lisboa-tvi24-ultimas-noticias/1073018-4072.html	António Costa	Mário Lino	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q357941
António Costa homenageia Mário Soares	ent1_supports_ent2		2016-07-24	https://arquivo.pt/wayback/20160724010922/http://www.tvi24.iol.pt/politica/homenagem/antonio-costa-homenageia-mario-soares	António Costa	Mário Soares	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q156781
António Costa participa em homenagem a Mário Soares em Bruxelas	ent1_supports_ent2		2018-02-01	https://arquivo.pt/wayback/20180201061015/https://sol.sapo.pt/artigo/598666/antonio-costa-participa-em-homenagem-a-mario-soares-em-bruxelas	António Costa	Mário Soares	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q156781
António Costa quer condecorar Mário Soares	ent1_supports_ent2		2014-12-09	https://arquivo.pt/wayback/20141209185949/http://www.tvi24.iol.pt/politica/lisboa/antonio-costa-quer-condecorar-mario-soares	António Costa	Mário Soares	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q156781
António Costa diz que quem tem Nabeiro não precisa de ter ″nenhum Clooney″	ent1_supports_ent2		2019-05-23	https://arquivo.pt/wayback/20190523014945/https://www.dn.pt/lusa/interior/antonio-costa-diz-que-quem-tem-nabeiro-nao-precisa-de-ter-nenhum-clooney-10900906.html	António Costa	Nabeiro	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q10365301
António Costa acusa Passos de gerar desconfiança com prazos de retoma económica	ent1_opposes_ent2		2013-11-16	https://arquivo.pt/wayback/20131116103413/http://www.jn.pt/PaginaInicial/Politica/Interior.aspx?content_id=3016763	António Costa	Passos	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q57615
António Costa é igual a Passos Coelho?	other		2015-05-09	https://arquivo.pt/wayback/20150509222151/http://expresso.sapo.pt/newsletters/expressomatinal/2015-04-23-Antonio-Costa-e-igual-a-Passos-Coelho-	António Costa	Passos Coelho	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q57615
António Costa diz que Rui Machete não tem condições para continuar a ser ministro	ent1_opposes_ent2		2013-11-19	https://arquivo.pt/wayback/20131119053345/http://sicnoticias.sapo.pt/pais/2013/10/05/antonio-costa-diz-que-rui-machete-nao-tem-condicoes-para-continuar-a-ser-ministro	António Costa	Rui Machete	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q10365280
António Costa diz que «Rui Rio é o seu adversário»	ent1_opposes_ent2		2014-08-23	https://arquivo.pt/wayback/20140823183434/http://www.tvi24.iol.pt/politica/antonio-costa-rui-primarias-ps-seguro-tvi24/1569265-4072.html	António Costa	Rui Rio	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q7378729
Quando António Costa se zangou com Sampaio	ent1_opposes_ent2		2007-09-08	https://arquivo.pt/wayback/20070908023146/http://dn.sapo.pt/2007/06/29/nacional/quando_antonio_costa_zangou_sampaio.html	António Costa	Sampaio	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q156780
António Costa acusa Seguro de não ser uma verdadeira alternativa	ent1_opposes_ent2		2014-07-29	https://arquivo.pt/wayback/20140729220603/http://www.jn.pt/PaginaInicial/Politica/Interior.aspx?content_id=4051832	António Costa	Seguro	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q1580316
A andorinha Wolfgang Schäuble, segundo António Costa	ent2_opposes_ent1		2017-01-08	https://arquivo.pt/wayback/20170108013209/http://visao.sapo.pt/actualidade/portugal/2016-11-23-A-andorinha-Wolfgang-Schauble-segundo-Antonio-Costa	António Costa	Wolfgang Schäuble	https://www.wikidata.org/wiki/Q610788	https://www.wikidata.org/wiki/Q16019
António Guterres agradece a Donald Trump apoio a reforma da ONU	ent1_supports_ent2		2017-09-27	https://arquivo.pt/wayback/20170927074912/https://www.dn.pt/mundo/interior/antonio-guterres-agradece-a-donald-trump-apoio-a-reforma-da-onu-8779635.html	António Guterres	Donald Trump	https://www.wikidata.org/wiki/Q311440	https://www.wikidata.org/wiki/Q22686
Quando António Guterres venceu Fernando Nogueira	ent1_opposes_ent2		2015-09-10	https://arquivo.pt/wayback/20150910213636/http://ionline.pt/411068?source=social	António Guterres	Fernando Nogueira	https://www.wikidata.org/wiki/Q311440	https://www.wikidata.org/wiki/Q10294766
António José Seguro considera inaceitáveis declarações de António Borges	ent1_opposes_ent2		2012-10-02	https://arquivo.pt/wayback/20121002163346/http://visao.sapo.pt/antonio-jose-seguro-considera-inaceitaveis-declaracoes-de-antonio-borges=f689078?uop=userlogin	António José Seguro	António Borges	https://www.wikidata.org/wiki/Q1580316	https://www.wikidata.org/wiki/Q4777532
António Martins da Cruz: "Pedro Santana Lopes não tem que provar nada a ninguém"	ent1_supports_ent2		2017-11-11	https://arquivo.pt/wayback/20171111191053/https://ionline.sapo.pt/artigo/588516/OneSignalSDKWorker.js.php	António Martins da Cruz	Pedro Santana Lopes	https://www.wikidata.org/wiki/Q16336736	https://www.wikidata.org/wiki/Q239248
António Vitorino prefere António Costa para liderança do PS	ent1_supports_ent2		2011-06-11	https://arquivo.pt/wayback/20110611234605/http://sol.sapo.pt/inicio/Politica/Interior.aspx?content_id=21061	António Vitorino	António Costa	https://www.wikidata.org/wiki/Q200941	https://www.wikidata.org/wiki/Q610788
António Vitorino diz que Guterres ainda não está de fora da corrida a Belém	ent1_supports_ent2		2015-08-28	https://arquivo.pt/wayback/20150828230332/http://www.sabado.pt/portugal/politica/detalhe/antonio_vitorino_diz_que_guterres_ainda_nao_esta_de_fora_da_corrida_a_belem.html	António Vitorino	Guterres	https://www.wikidata.org/wiki/Q200941	https://www.wikidata.org/wiki/Q311440
António Vitorino. "Faz sentido Mário Centeno estar no radar para o Eurogrupo"	ent1_supports_ent2		2017-06-03	https://arquivo.pt/wayback/20170603023242/https://www.dinheirovivo.pt/entrevistas/antonio-vitorino-em-entrevista-ao-dinheiro-vivo-e-tsf/	António Vitorino	Mário Centeno	https://www.wikidata.org/wiki/Q200941	https://www.wikidata.org/wiki/Q21568721
A reboque do Sporting, Arnaldo Matos atira-se a Garcia Pereira e à filha	other		2018-06-16	https://arquivo.pt/wayback/20180616143718/https://www.sabado.pt/ultima-hora/detalhe/a-reboque-do-sporting-arnaldo-matos-atira-se-a-garcia-pereira-e-a-filha	Arnaldo Matos	Garcia Pereira	https://www.wikidata.org/wiki/Q16493915	https://www.wikidata.org/wiki/Q4777562
Arnaldo Matos acusa "grupelho" de Garcia Pereira de vandalizar sede do MRPP	ent1_opposes_ent2		2016-04-25	https://arquivo.pt/wayback/20160425181718/http://observador.pt/2016/04/24/arnaldo-matos-acusa-grupelho-garcia-pereira-vandalizar-sede-do-mrpp/	Arnaldo Matos	Garcia Pereira	https://www.wikidata.org/wiki/Q16493915	https://www.wikidata.org/wiki/Q4777562
Arnaldo Matos acusa grupo de Garcia Pereira de vandalizar sede do MRPP	ent1_opposes_ent2		2016-05-14	https://arquivo.pt/wayback/20160514042011/http://ionline.sapo.pt/508825	Arnaldo Matos	Garcia Pereira	https://www.wikidata.org/wiki/Q16493915	https://www.wikidata.org/wiki/Q4777562
Assis defende candidatura de António Costa às presidenciais	ent1_supports_ent2		2013-10-16	https://arquivo.pt/wayback/20131016033013/http://economico.sapo.pt/noticias/assis-defende-candidatura-de-antonio-costa-as-presidenciais_179194.html	Assis	António Costa	https://www.wikidata.org/wiki/Q656518	https://www.wikidata.org/wiki/Q610788
Assis quer António Costa candidato a PR	ent1_supports_ent2		2014-05-29	https://arquivo.pt/wayback/20140529071839/http://sol.sapo.pt/noticia/87058	Assis	António Costa	https://www.wikidata.org/wiki/Q656518	https://www.wikidata.org/wiki/Q610788
Assunção Cristas acusa António Costa de criar realidade para enganar os portugueses	ent1_opposes_ent2		2016-06-28	https://arquivo.pt/wayback/20160628071359/http://observador.pt/2016/06/27/assuncao-cristas-acusa-antonio-costa-de-criar-realidade-para-enganar-os-portugueses/	Assunção Cristas	António Costa	https://www.wikidata.org/wiki/Q439377	https://www.wikidata.org/wiki/Q610788
Assunção Cristas acusa António Costa de mentir ao Parlamento	ent1_opposes_ent2		2017-01-17	https://arquivo.pt/wayback/20170117223903/http://www.jn.pt/nacional/interior/amp/assuncao-cristas-acusa-antonio-costa-de-mentir-ao-parlamento-5611120.html	Assunção Cristas	António Costa	https://www.wikidata.org/wiki/Q439377	https://www.wikidata.org/wiki/Q610788
Assunção Cristas acusa António Costa de plagiar anterior governo	ent1_opposes_ent2		2016-05-27	https://arquivo.pt/wayback/20160527183322/http://www.jn.pt/nacional/interior/assuncao-cristas-acusa-antonio-costa-de-plagiar-anterior-governo-5195766.html	Assunção Cristas	António Costa	https://www.wikidata.org/wiki/Q439377	https://www.wikidata.org/wiki/Q610788
Assunção Cristas acusa António Costa de querer virar portugueses contra enfermeiros	ent1_opposes_ent2		2018-12-13	https://arquivo.pt/wayback/20181213180213/https://observador.pt/2018/12/12/assuncao-cristas-acusa-antonio-costa-de-querer-virar-portugueses-contra-enfermeiros/	Assunção Cristas	António Costa	https://www.wikidata.org/wiki/Q439377	https://www.wikidata.org/wiki/Q610788
Assunção Cristas acusa António Costa de ser apenas "um político habilidoso"	ent1_opposes_ent2		2017-10-24	https://arquivo.pt/wayback/20171024174954/https://ionline.sapo.pt/artigo/585930/OneSignalSDKWorker.js.php	Assunção Cristas	António Costa	https://www.wikidata.org/wiki/Q439377	https://www.wikidata.org/wiki/Q610788
Assunção Cristas diz que atitude de Paulo Núncio revela “grande elevação de caráter”	ent1_supports_ent2		2017-03-06	https://arquivo.pt/wayback/20170306060013/http://expresso.sapo.pt/politica/2017-02-26-Assuncao-Cristas-diz-que-atitude-de-Paulo-Nuncio-revela-grande-elevacao-de-carater	Assunção Cristas	Paulo Núncio	https://www.wikidata.org/wiki/Q439377	https://www.wikidata.org/wiki/Q25440961
Assunção Esteves responde a críticas de Carlos Zorrinho	ent2_opposes_ent1		2012-07-18	https://arquivo.pt/wayback/20120718024032/http://www.jn.pt/PaginaInicial/Politica/Interior.aspx?content_id=2455362	Assunção Esteves	Carlos Zorrinho	https://www.wikidata.org/wiki/Q2868303	https://www.wikidata.org/wiki/Q15980671
Augusto Santos Silva: "Cavaco Silva garantiu que cumpriria o seu mandato nos termos constitucionais"	other		2011-05-25	https://arquivo.pt/wayback/20110525211424/http://www.publico.pt/Pol%C3%ADtica/augusto-santos-silva-cavaco-silva-garantiu-que-cumpriria-o-seu-mandato-nos-termos-constitucionais_1250548	Augusto Santos Silva	Cavaco Silva	https://www.wikidata.org/wiki/Q769747	https://www.wikidata.org/wiki/Q57398
Augusto Santos Silva vê "com muita tranquilidade" acusação a Sócrates	ent1_supports_ent2		2017-10-12	https://arquivo.pt/wayback/20171012010911/https://www.jn.pt/justica/interior/amp/augusto-santos-silva-ve-com-muita-tranquilidade-acusacao-a-socrates-8834389.html	Augusto Santos Silva	Sócrates	https://www.wikidata.org/wiki/Q769747	https://www.wikidata.org/wiki/Q182367
"Foi um bom ministro da Defesa", diz Augusto Santos Silva sobre Azeredo Lopes	ent1_supports_ent2		2018-10-17	https://arquivo.pt/wayback/20181017185414/https://jornaleconomico.sapo.pt/noticias/foi-um-bom-ministro-da-defesa-diz-augusto-santos-silva-sobre-azeredo-lopes-365882	Azeredo Lopes	Augusto Santos Silva	https://www.wikidata.org/wiki/Q21582227	https://www.wikidata.org/wiki/Q769747
